Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
EyeSclera         ,   1.2162e+1,   5.0166e-1,   2.1200e+6,   3.4975e+2,   1.2784e+3,   2.0405e+2,
EyeSclera         ,   1.2176e+1,   5.0166e-1,   2.1172e+6,   3.4980e+2,   1.2777e+3,   2.0393e+2,
EyeSclera         ,   1.2190e+1,   5.0166e-1,   2.1145e+6,   3.4986e+2,   1.2769e+3,   2.0381e+2,
EyeSclera         ,   1.2204e+1,   5.0167e-1,   2.1117e+6,   3.4992e+2,   1.2762e+3,   2.0369e+2,
EyeSclera         ,   1.2218e+1,   5.0167e-1,   2.1089e+6,   3.4997e+2,   1.2755e+3,   2.0358e+2,
EyeSclera         ,   1.2232e+1,   5.0167e-1,   2.1062e+6,   3.5003e+2,   1.2747e+3,   2.0346e+2,
EyeSclera         ,   1.2246e+1,   5.0167e-1,   2.1034e+6,   3.5009e+2,   1.2740e+3,   2.0334e+2,
EyeSclera         ,   1.2260e+1,   5.0167e-1,   2.1006e+6,   3.5015e+2,   1.2733e+3,   2.0322e+2,
EyeSclera         ,   1.2274e+1,   5.0167e-1,   2.0979e+6,   3.5021e+2,   1.2725e+3,   2.0311e+2,
EyeSclera         ,   1.2289e+1,   5.0168e-1,   2.0951e+6,   3.5026e+2,   1.2718e+3,   2.0299e+2,
EyeSclera         ,   1.2303e+1,   5.0168e-1,   2.0924e+6,   3.5032e+2,   1.2711e+3,   2.0287e+2,
EyeSclera         ,   1.2317e+1,   5.0168e-1,   2.0896e+6,   3.5038e+2,   1.2703e+3,   2.0276e+2,
EyeSclera         ,   1.2331e+1,   5.0168e-1,   2.0868e+6,   3.5044e+2,   1.2696e+3,   2.0264e+2,
EyeSclera         ,   1.2345e+1,   5.0168e-1,   2.0841e+6,   3.5050e+2,   1.2689e+3,   2.0252e+2,
EyeSclera         ,   1.2359e+1,   5.0168e-1,   2.0813e+6,   3.5057e+2,   1.2681e+3,   2.0240e+2,
EyeSclera         ,   1.2374e+1,   5.0168e-1,   2.0786e+6,   3.5063e+2,   1.2674e+3,   2.0229e+2,
EyeSclera         ,   1.2388e+1,   5.0169e-1,   2.0758e+6,   3.5069e+2,   1.2667e+3,   2.0217e+2,
EyeSclera         ,   1.2402e+1,   5.0169e-1,   2.0731e+6,   3.5075e+2,   1.2659e+3,   2.0205e+2,
EyeSclera         ,   1.2417e+1,   5.0169e-1,   2.0703e+6,   3.5081e+2,   1.2652e+3,   2.0194e+2,
EyeSclera         ,   1.2431e+1,   5.0169e-1,   2.0676e+6,   3.5088e+2,   1.2645e+3,   2.0182e+2,
EyeSclera         ,   1.2445e+1,   5.0169e-1,   2.0648e+6,   3.5094e+2,   1.2637e+3,   2.0170e+2,
EyeSclera         ,   1.2459e+1,   5.0169e-1,   2.0621e+6,   3.5100e+2,   1.2630e+3,   2.0159e+2,
EyeSclera         ,   1.2474e+1,   5.0170e-1,   2.0593e+6,   3.5107e+2,   1.2623e+3,   2.0147e+2,
EyeSclera         ,   1.2488e+1,   5.0170e-1,   2.0566e+6,   3.5113e+2,   1.2616e+3,   2.0136e+2,
EyeSclera         ,   1.2503e+1,   5.0170e-1,   2.0539e+6,   3.5120e+2,   1.2608e+3,   2.0124e+2,
EyeSclera         ,   1.2517e+1,   5.0170e-1,   2.0511e+6,   3.5126e+2,   1.2601e+3,   2.0112e+2,
EyeSclera         ,   1.2531e+1,   5.0170e-1,   2.0484e+6,   3.5133e+2,   1.2594e+3,   2.0101e+2,
EyeSclera         ,   1.2546e+1,   5.0170e-1,   2.0456e+6,   3.5140e+2,   1.2586e+3,   2.0089e+2,
EyeSclera         ,   1.2560e+1,   5.0170e-1,   2.0429e+6,   3.5146e+2,   1.2579e+3,   2.0077e+2,
EyeSclera         ,   1.2575e+1,   5.0171e-1,   2.0402e+6,   3.5153e+2,   1.2572e+3,   2.0066e+2,
EyeSclera         ,   1.2589e+1,   5.0171e-1,   2.0374e+6,   3.5160e+2,   1.2565e+3,   2.0054e+2,
EyeSclera         ,   1.2604e+1,   5.0171e-1,   2.0347e+6,   3.5167e+2,   1.2557e+3,   2.0043e+2,
EyeSclera         ,   1.2618e+1,   5.0171e-1,   2.0320e+6,   3.5173e+2,   1.2550e+3,   2.0031e+2,
EyeSclera         ,   1.2633e+1,   5.0171e-1,   2.0292e+6,   3.5180e+2,   1.2543e+3,   2.0020e+2,
EyeSclera         ,   1.2647e+1,   5.0171e-1,   2.0265e+6,   3.5187e+2,   1.2536e+3,   2.0008e+2,
EyeSclera         ,   1.2662e+1,   5.0172e-1,   2.0238e+6,   3.5194e+2,   1.2529e+3,   1.9996e+2,
EyeSclera         ,   1.2677e+1,   5.0172e-1,   2.0211e+6,   3.5201e+2,   1.2521e+3,   1.9985e+2,
EyeSclera         ,   1.2691e+1,   5.0172e-1,   2.0184e+6,   3.5208e+2,   1.2514e+3,   1.9973e+2,
EyeSclera         ,   1.2706e+1,   5.0172e-1,   2.0156e+6,   3.5215e+2,   1.2507e+3,   1.9962e+2,
EyeSclera         ,   1.2720e+1,   5.0172e-1,   2.0129e+6,   3.5222e+2,   1.2500e+3,   1.9950e+2,
EyeSclera         ,   1.2735e+1,   5.0172e-1,   2.0102e+6,   3.5230e+2,   1.2492e+3,   1.9939e+2,
